Call_Id,Agent,Topic,Resolved,Speed_of_answer_in_seconds,Satisfaction_rating,Datetime,Answered,TalkDurationSeconds
ID2842,Jim,Admin Support,1,76.0,3.0,2021-02-19 11:54:14,1,320.0
ID2843,Diane,Admin Support,0,,,2021-02-19 12:15:50,0,
ID2844,Martha,Payment related,0,,,2021-02-19 12:15:50,0,
ID2845,Jim,Technical Support,1,63.0,1.0,2021-02-19 13:29:17,1,227.0
ID2846,Stewart,Admin Support,1,80.0,3.0,2021-02-19 13:29:17,1,248.0
ID2847,Jim,Admin Support,1,36.0,1.0,2021-02-19 13:32:10,1,377.0
ID2848,Diane,Admin Support,1,22.0,5.0,2021-02-19 13:32:10,1,115.0
ID2849,Stewart,Streaming,1,80.0,2.0,2021-02-19 13:45:07,1,267.0
ID2850,Jim,Technical Support,1,109.0,1.0,2021-02-19 13:45:07,1,44.0
ID2851,Stewart,Technical Support,1,80.0,3.0,2021-02-19 14:22:34,1,338.0
ID2852,Joe,Admin Support,1,108.0,4.0,2021-02-19 14:22:34,1,287.0
ID2853,Becky,Contract related,1,10.0,4.0,2021-02-19 14:26:53,1,344.0
ID2854,Greg,Technical Support,0,,,2021-02-19 14:26:53,0,
ID2855,Martha,Technical Support,1,115.0,3.0,2021-02-19 14:45:36,1,158.0
ID2856,Becky,Admin Support,1,79.0,3.0,2021-02-19 14:45:36,1,271.0
ID2857,Stewart,Admin Support,1,109.0,2.0,2021-02-19 14:52:48,1,39.0
ID2858,Jim,Contract related,1,12.0,4.0,2021-02-19 14:52:48,1,315.0
ID2859,Joe,Streaming,1,87.0,3.0,2021-02-19 15:02:53,1,134.0
ID2860,Stewart,Admin Support,1,55.0,3.0,2021-02-19 15:02:53,1,340.0
ID2861,Joe,Payment related,1,109.0,4.0,2021-02-19 15:33:07,1,335.0
ID2862,Becky,Contract related,0,,,2021-02-19 15:33:07,0,
ID2863,Diane,Payment related,0,,,2021-02-19 15:33:07,0,
ID2864,Becky,Payment related,1,12.0,4.0,2021-02-19 15:33:07,1,69.0
ID2865,Martha,Payment related,1,71.0,5.0,2021-02-19 16:04:48,1,171.0
ID2866,Dan,Technical Support,0,,,2021-02-19 16:04:48,0,
ID2867,Stewart,Streaming,0,104.0,4.0,2021-02-19 16:26:24,1,389.0
ID2868,Stewart,Payment related,1,110.0,1.0,2021-02-19 16:26:24,1,113.0
ID2869,Martha,Streaming,1,108.0,1.0,2021-02-19 17:21:07,1,164.0
ID2870,Dan,Technical Support,1,88.0,1.0,2021-02-19 17:21:07,1,55.0
ID2871,Stewart,Contract related,0,,,2021-02-19 17:29:46,0,
ID2872,Joe,Admin Support,1,32.0,1.0,2021-02-19 17:29:46,1,368.0
ID2873,Diane,Contract related,1,37.0,4.0,2021-02-19 17:38:24,1,373.0
ID2874,Greg,Payment related,1,58.0,5.0,2021-02-19 17:38:24,1,205.0
ID2875,Greg,Contract related,1,61.0,4.0,2021-02-20 09:24:29,1,246.0
ID2876,Jim,Contract related,1,39.0,1.0,2021-02-20 09:24:29,1,105.0
ID2877,Joe,Contract related,1,39.0,4.0,2021-02-20 09:33:07,1,341.0
ID2878,Diane,Streaming,1,53.0,5.0,2021-02-20 09:33:07,1,107.0
ID2879,Joe,Contract related,0,,,2021-02-20 10:01:55,0,
ID2880,Stewart,Streaming,1,64.0,4.0,2021-02-20 10:01:55,1,311.0
ID2881,Joe,Technical Support,1,77.0,3.0,2021-02-20 10:10:34,1,220.0
ID2882,Dan,Contract related,1,20.0,1.0,2021-02-20 10:10:34,1,49.0
ID2883,Martha,Contract related,0,,,2021-02-20 10:24:58,0,
ID2884,Joe,Admin Support,0,,,2021-02-20 10:24:58,0,
ID2885,Dan,Admin Support,1,26.0,5.0,2021-02-20 10:50:53,1,373.0
ID2886,Diane,Technical Support,1,33.0,3.0,2021-02-20 10:50:53,1,299.0
ID2887,Jim,Admin Support,0,,,2021-02-20 11:00:58,0,
ID2888,Becky,Contract related,1,122.0,3.0,2021-02-20 11:00:58,1,128.0
ID2889,Martha,Contract related,0,,,2021-02-20 11:11:02,0,
ID2890,Martha,Payment related,1,75.0,3.0,2021-02-20 11:11:02,1,226.0
ID2891,Martha,Admin Support,1,27.0,4.0,2021-02-20 11:21:07,1,99.0
ID2892,Diane,Contract related,1,37.0,3.0,2021-02-20 11:21:07,1,348.0
ID2893,Diane,Admin Support,1,24.0,3.0,2021-02-20 11:34:05,1,145.0
ID2894,Becky,Streaming,1,70.0,1.0,2021-02-20 11:34:05,1,322.0
ID2895,Becky,Technical Support,1,117.0,4.0,2021-02-20 11:41:17,1,114.0
ID2896,Diane,Payment related,1,15.0,1.0,2021-02-20 11:41:17,1,277.0
ID2897,Greg,Streaming,1,20.0,3.0,2021-02-20 11:54:14,1,215.0
ID2898,Dan,Streaming,1,36.0,2.0,2021-02-20 11:54:14,1,256.0
ID2899,Diane,Technical Support,1,63.0,1.0,2021-02-20 12:02:53,1,287.0
ID2900,Becky,Payment related,1,20.0,3.0,2021-02-20 12:02:53,1,382.0
ID2901,Dan,Contract related,0,115.0,4.0,2021-02-20 12:10:05,1,335.0
ID2902,Joe,Contract related,0,,,2021-02-20 12:10:05,0,
ID2903,Dan,Technical Support,1,95.0,3.0,2021-02-20 12:25:55,1,298.0
ID2904,Becky,Payment related,1,114.0,4.0,2021-02-20 12:25:55,1,187.0
ID2905,Martha,Contract related,1,71.0,4.0,2021-02-20 12:46:05,1,121.0
ID2906,Stewart,Payment related,1,44.0,1.0,2021-02-20 12:46:05,1,362.0
ID2907,Greg,Technical Support,0,,,2021-02-20 12:51:50,0,
ID2908,Becky,Technical Support,0,,,2021-02-20 12:51:50,0,
ID2909,Stewart,Payment related,1,24.0,3.0,2021-02-20 13:35:02,1,114.0
ID2910,Greg,Streaming,0,,,2021-02-20 13:35:02,0,
ID2911,Dan,Contract related,1,70.0,3.0,2021-02-20 13:56:38,1,179.0
ID2912,Jim,Streaming,0,,,2021-02-20 13:56:38,0,
ID2913,Dan,Admin Support,1,33.0,1.0,2021-02-20 14:13:55,1,40.0
ID2914,Diane,Contract related,0,,,2021-02-20 14:13:55,0,
ID2915,Greg,Admin Support,0,15.0,1.0,2021-02-20 14:28:19,1,332.0
ID2916,Joe,Streaming,1,103.0,4.0,2021-02-20 14:28:19,1,296.0
ID2917,Martha,Contract related,1,61.0,5.0,2021-02-20 15:07:12,1,350.0
ID2918,Greg,Admin Support,0,,,2021-02-20 15:07:12,0,
ID2919,Greg,Contract related,1,32.0,4.0,2021-02-20 15:11:31,1,85.0
ID2920,Dan,Admin Support,1,33.0,4.0,2021-02-20 15:11:31,1,102.0
ID2921,Becky,Payment related,1,30.0,3.0,2021-02-20 15:12:58,1,350.0
ID2922,Stewart,Streaming,1,36.0,4.0,2021-02-20 15:12:58,1,326.0
ID2923,Dan,Technical Support,1,16.0,4.0,2021-02-20 15:21:36,1,260.0
ID2924,Stewart,Technical Support,1,60.0,3.0,2021-02-20 15:21:36,1,267.0
ID2925,Stewart,Technical Support,0,,,2021-02-20 15:53:17,0,
ID2926,Stewart,Contract related,1,42.0,4.0,2021-02-20 15:53:17,1,296.0
ID2927,Dan,Contract related,1,58.0,1.0,2021-02-20 16:00:29,1,341.0
ID2928,Greg,Payment related,0,44.0,1.0,2021-02-20 16:00:29,1,138.0
ID2929,Martha,Streaming,0,72.0,1.0,2021-02-20 16:10:34,1,153.0
ID2930,Stewart,Streaming,1,13.0,4.0,2021-02-20 16:10:34,1,237.0
ID2931,Jim,Streaming,1,113.0,4.0,2021-02-20 16:14:53,1,211.0
ID2932,Joe,Streaming,0,,,2021-02-20 16:14:53,0,
ID2933,Greg,Contract related,1,51.0,4.0,2021-02-20 16:16:19,1,390.0
ID2934,Greg,Contract related,0,85.0,1.0,2021-02-20 16:16:19,1,314.0
ID2935,Stewart,Payment related,0,27.0,4.0,2021-02-20 16:32:10,1,384.0
ID2936,Dan,Contract related,1,75.0,3.0,2021-02-20 16:32:10,1,205.0
ID2937,Jim,Contract related,1,63.0,2.0,2021-02-20 16:52:19,1,333.0
ID2938,Dan,Admin Support,0,,,2021-02-20 16:52:19,0,
ID2939,Diane,Payment related,1,22.0,3.0,2021-02-20 17:25:26,1,51.0
ID2940,Becky,Contract related,0,,,2021-02-20 17:25:26,0,
ID2941,Stewart,Admin Support,0,106.0,3.0,2021-02-20 17:57:07,1,225.0
ID2942,Greg,Streaming,1,86.0,4.0,2021-02-20 17:57:07,1,160.0
ID2943,Stewart,Contract related,1,55.0,3.0,2021-02-21 09:57:36,1,364.0
ID2944,Martha,Admin Support,1,74.0,2.0,2021-02-21 09:57:36,1,406.0
ID2945,Stewart,Admin Support,1,53.0,5.0,2021-02-21 10:12:00,1,380.0
ID2946,Joe,Technical Support,1,115.0,3.0,2021-02-21 10:12:00,1,125.0
ID2947,Jim,Admin Support,1,29.0,4.0,2021-02-21 10:22:05,1,90.0
ID2948,Joe,Payment related,1,16.0,4.0,2021-02-21 10:22:05,1,130.0
ID2949,Martha,Technical Support,0,26.0,3.0,2021-02-21 11:06:43,1,225.0
ID2950,Becky,Technical Support,1,71.0,1.0,2021-02-21 11:06:43,1,229.0
ID2951,Joe,Streaming,1,109.0,4.0,2021-02-21 11:08:10,1,271.0
ID2952,Joe,Technical Support,1,102.0,5.0,2021-02-21 11:08:10,1,230.0
ID2953,Joe,Payment related,1,115.0,4.0,2021-02-21 11:12:29,1,37.0
ID2954,Diane,Technical Support,1,48.0,4.0,2021-02-21 11:12:29,1,147.0
ID2955,Dan,Streaming,1,41.0,5.0,2021-02-21 11:35:31,1,267.0
ID2956,Greg,Technical Support,1,97.0,4.0,2021-02-21 11:35:31,1,190.0
ID2957,Martha,Payment related,0,39.0,3.0,2021-02-21 11:42:43,1,202.0
ID2958,Becky,Admin Support,0,,,2021-02-21 11:42:43,0,
ID2959,Jim,Payment related,1,73.0,3.0,2021-02-21 11:54:14,1,73.0
ID2960,Dan,Contract related,1,25.0,1.0,2021-02-21 11:54:14,1,66.0
ID2961,Becky,Streaming,1,84.0,3.0,2021-02-21 12:21:36,1,229.0
ID2962,Becky,Technical Support,1,99.0,5.0,2021-02-21 12:21:36,1,155.0
ID2963,Jim,Streaming,1,108.0,3.0,2021-02-21 12:25:55,1,328.0
ID2964,Greg,Payment related,1,80.0,4.0,2021-02-21 12:25:55,1,137.0
ID2965,Becky,Payment related,1,77.0,4.0,2021-02-21 12:57:36,1,75.0
ID2966,Stewart,Admin Support,1,14.0,5.0,2021-02-21 12:57:36,1,91.0
ID2967,Stewart,Technical Support,0,69.0,5.0,2021-02-21 13:14:53,1,310.0
ID2968,Jim,Contract related,1,91.0,3.0,2021-02-21 13:14:53,1,53.0
ID2969,Greg,Payment related,0,,,2021-02-21 13:35:02,0,
ID2970,Becky,Payment related,1,125.0,1.0,2021-02-21 13:35:02,1,189.0
ID2971,Becky,Streaming,1,25.0,4.0,2021-02-21 13:56:38,1,360.0
ID2972,Dan,Payment related,1,60.0,4.0,2021-02-21 13:56:38,1,285.0
ID2973,Becky,Technical Support,0,97.0,3.0,2021-02-21 13:59:31,1,280.0
ID2974,Dan,Admin Support,1,41.0,1.0,2021-02-21 13:59:31,1,296.0
ID2975,Stewart,Payment related,0,,,2021-02-21 14:29:46,0,
ID2976,Greg,Streaming,1,47.0,4.0,2021-02-21 14:29:46,1,419.0
ID2977,Becky,Contract related,0,,,2021-02-21 14:47:02,0,
ID2978,Jim,Streaming,1,82.0,5.0,2021-02-21 14:47:02,1,394.0
ID2979,Greg,Admin Support,1,94.0,4.0,2021-02-21 14:58:34,1,283.0
ID2980,Becky,Contract related,1,43.0,4.0,2021-02-21 14:58:34,1,283.0
ID2981,Stewart,Technical Support,1,27.0,1.0,2021-02-21 15:10:05,1,247.0
ID2982,Joe,Technical Support,0,15.0,3.0,2021-02-21 15:10:05,1,171.0
ID2983,Jim,Technical Support,1,21.0,4.0,2021-02-21 15:44:38,1,82.0
ID2984,Dan,Technical Support,1,30.0,5.0,2021-02-21 15:44:38,1,106.0
ID2985,Diane,Admin Support,0,106.0,1.0,2021-02-21 15:46:05,1,130.0
ID2986,Jim,Admin Support,1,56.0,3.0,2021-02-21 15:46:05,1,321.0
ID2987,Dan,Payment related,1,100.0,5.0,2021-02-21 16:23:31,1,393.0
ID2988,Diane,Streaming,1,48.0,3.0,2021-02-21 16:23:31,1,346.0
ID2989,Jim,Streaming,1,74.0,5.0,2021-02-21 16:59:31,1,217.0
ID2990,Stewart,Admin Support,1,100.0,1.0,2021-02-21 16:59:31,1,240.0
ID2991,Diane,Payment related,0,90.0,3.0,2021-02-21 17:19:41,1,163.0
ID2992,Becky,Technical Support,0,,,2021-02-21 17:19:41,0,
ID2993,Dan,Payment related,1,43.0,5.0,2021-02-21 17:21:07,1,380.0
ID2994,Joe,Payment related,1,68.0,4.0,2021-02-21 17:21:07,1,313.0
ID2995,Jim,Streaming,0,,,2021-02-21 17:49:55,0,
ID2996,Diane,Admin Support,1,65.0,1.0,2021-02-21 17:49:55,1,318.0
ID2997,Greg,Admin Support,1,125.0,5.0,2021-02-22 09:04:19,1,118.0
ID2998,Joe,Admin Support,1,62.0,4.0,2021-02-22 09:04:19,1,313.0
ID2999,Jim,Payment related,1,24.0,3.0,2021-02-22 09:44:38,1,130.0
ID3000,Becky,Streaming,0,,,2021-02-22 09:44:38,0,
ID3001,Jim,Streaming,1,41.0,4.0,2021-02-22 11:12:29,1,137.0
ID3002,Becky,Streaming,1,81.0,3.0,2021-02-22 11:12:29,1,113.0
ID3003,Diane,Technical Support,1,21.0,5.0,2021-02-22 11:13:55,1,328.0
ID3004,Joe,Admin Support,0,,,2021-02-22 11:13:55,0,
ID3005,Jim,Streaming,0,,,2021-02-22 11:29:46,0,
ID3006,Jim,Contract related,1,42.0,4.0,2021-02-22 11:29:46,1,268.0
ID3007,Greg,Streaming,1,79.0,5.0,2021-02-22 11:58:34,1,321.0
ID3008,Greg,Technical Support,1,120.0,4.0,2021-02-22 11:58:34,1,293.0
ID3009,Dan,Admin Support,1,10.0,4.0,2021-02-22 12:04:19,1,154.0
ID3010,Jim,Streaming,1,21.0,1.0,2021-02-22 12:04:19,1,305.0
ID3011,Diane,Technical Support,0,16.0,5.0,2021-02-22 13:01:55,1,215.0
ID3012,Joe,Payment related,1,34.0,5.0,2021-02-22 13:01:55,1,379.0
ID3013,Diane,Contract related,1,116.0,1.0,2021-02-22 13:19:12,1,413.0
ID3014,Greg,Admin Support,1,28.0,2.0,2021-02-22 13:19:12,1,385.0
ID3015,Martha,Technical Support,1,75.0,3.0,2021-02-22 13:30:43,1,153.0
ID3016,Martha,Payment related,0,,,2021-02-22 13:30:43,0,
ID3017,Joe,Payment related,0,29.0,2.0,2021-02-22 14:06:43,1,214.0
ID3018,Jim,Technical Support,0,,,2021-02-22 14:06:43,0,
ID3019,Becky,Technical Support,0,,,2021-02-22 14:32:38,0,
ID3020,Dan,Technical Support,1,118.0,4.0,2021-02-22 14:32:38,1,131.0
ID3021,Dan,Admin Support,1,87.0,3.0,2021-02-22 14:32:38,1,304.0
ID3022,Diane,Streaming,0,100.0,3.0,2021-02-22 14:32:38,1,405.0
ID3023,Becky,Admin Support,1,114.0,2.0,2021-02-22 15:12:58,1,305.0
ID3024,Stewart,Technical Support,1,69.0,4.0,2021-02-22 15:12:58,1,35.0
ID3025,Jim,Admin Support,1,112.0,3.0,2021-02-22 15:18:43,1,119.0
ID3026,Dan,Technical Support,0,,,2021-02-22 15:18:43,0,
ID3027,Stewart,Streaming,1,48.0,3.0,2021-02-22 15:37:26,1,114.0
ID3028,Becky,Payment related,1,92.0,2.0,2021-02-22 15:37:26,1,86.0
ID3029,Jim,Streaming,1,102.0,4.0,2021-02-22 15:37:26,1,394.0
ID3030,Martha,Technical Support,1,16.0,3.0,2021-02-22 15:37:26,1,391.0
ID3031,Joe,Technical Support,1,58.0,5.0,2021-02-22 15:41:46,1,173.0
ID3032,Becky,Contract related,1,87.0,5.0,2021-02-22 15:41:46,1,102.0
ID3033,Joe,Contract related,1,88.0,4.0,2021-02-22 15:48:58,1,77.0
ID3034,Dan,Admin Support,1,59.0,3.0,2021-02-22 15:48:58,1,222.0
ID3035,Jim,Streaming,1,11.0,3.0,2021-02-22 16:26:24,1,195.0
ID3036,Joe,Technical Support,1,75.0,3.0,2021-02-22 16:26:24,1,393.0
ID3037,Greg,Admin Support,1,64.0,3.0,2021-02-22 16:39:22,1,397.0
ID3038,Becky,Streaming,1,95.0,1.0,2021-02-22 16:39:22,1,316.0
ID3039,Martha,Technical Support,1,94.0,4.0,2021-02-22 16:55:12,1,302.0
ID3040,Greg,Payment related,0,,,2021-02-22 16:55:12,0,
ID3041,Joe,Contract related,0,,,2021-02-22 17:03:50,0,
ID3042,Becky,Admin Support,0,,,2021-02-22 17:03:50,0,
ID3043,Dan,Contract related,0,,,2021-02-22 17:09:36,0,
ID3044,Diane,Contract related,1,41.0,3.0,2021-02-22 17:09:36,1,128.0
ID3045,Diane,Admin Support,1,38.0,3.0,2021-02-22 17:19:41,1,228.0
ID3046,Martha,Streaming,1,33.0,5.0,2021-02-22 17:19:41,1,102.0
ID3047,Dan,Technical Support,1,49.0,3.0,2021-02-23 09:02:53,1,61.0
ID3048,Dan,Streaming,1,97.0,5.0,2021-02-23 09:02:53,1,46.0
ID3049,Becky,Payment related,1,23.0,3.0,2021-02-23 09:23:02,1,173.0
ID3050,Joe,Technical Support,1,60.0,3.0,2021-02-23 09:23:02,1,376.0
ID3051,Martha,Technical Support,1,48.0,2.0,2021-02-23 09:43:12,1,384.0
ID3052,Diane,Contract related,1,28.0,4.0,2021-02-23 09:43:12,1,105.0
ID3053,Martha,Technical Support,1,104.0,4.0,2021-02-23 10:24:58,1,343.0
ID3054,Greg,Contract related,1,115.0,4.0,2021-02-23 10:24:58,1,83.0
ID3055,Becky,Admin Support,0,89.0,3.0,2021-02-23 10:43:41,1,112.0
ID3056,Martha,Contract related,0,,,2021-02-23 10:43:41,0,
ID3057,Stewart,Technical Support,1,111.0,3.0,2021-02-23 10:49:26,1,257.0
ID3058,Jim,Payment related,1,17.0,5.0,2021-02-23 10:49:26,1,378.0
ID3059,Diane,Technical Support,1,112.0,3.0,2021-02-23 11:22:34,1,63.0
ID3060,Stewart,Streaming,0,100.0,5.0,2021-02-23 11:22:34,1,265.0
ID3061,Becky,Payment related,0,,,2021-02-23 12:01:26,0,
ID3062,Diane,Admin Support,1,40.0,3.0,2021-02-23 12:01:26,1,253.0
ID3063,Martha,Contract related,0,,,2021-02-23 12:41:46,0,
ID3064,Becky,Admin Support,1,29.0,3.0,2021-02-23 12:41:46,1,70.0
ID3065,Jim,Admin Support,0,39.0,4.0,2021-02-23 12:59:02,1,393.0
ID3066,Diane,Payment related,1,41.0,3.0,2021-02-23 12:59:02,1,78.0
ID3067,Stewart,Streaming,0,,,2021-02-23 13:26:24,0,
ID3068,Martha,Technical Support,0,,,2021-02-23 13:26:24,0,
ID3069,Becky,Admin Support,1,56.0,5.0,2021-02-23 13:37:55,1,37.0
ID3070,Diane,Streaming,1,76.0,1.0,2021-02-23 13:37:55,1,136.0
ID3071,Greg,Admin Support,0,36.0,3.0,2021-02-23 13:45:07,1,66.0
ID3072,Jim,Streaming,1,111.0,3.0,2021-02-23 13:45:07,1,102.0
ID3073,Becky,Payment related,1,17.0,4.0,2021-02-23 14:28:19,1,184.0
ID3074,Diane,Payment related,1,121.0,5.0,2021-02-23 14:28:19,1,203.0
ID3075,Stewart,Payment related,1,69.0,4.0,2021-02-23 14:34:05,1,365.0
ID3076,Jim,Contract related,1,111.0,3.0,2021-02-23 14:34:05,1,207.0
ID3077,Martha,Technical Support,0,,,2021-02-23 14:38:24,0,
ID3078,Jim,Technical Support,1,86.0,3.0,2021-02-23 14:38:24,1,278.0
ID3079,Dan,Payment related,1,77.0,4.0,2021-02-23 14:48:29,1,413.0
ID3080,Jim,Contract related,1,70.0,3.0,2021-02-23 14:48:29,1,288.0
ID3081,Greg,Streaming,1,82.0,3.0,2021-02-23 14:54:14,1,86.0
ID3082,Joe,Payment related,0,,,2021-02-23 14:54:14,0,
ID3083,Becky,Contract related,1,69.0,1.0,2021-02-23 15:21:36,1,137.0
ID3084,Jim,Technical Support,0,,,2021-02-23 15:21:36,0,
ID3085,Joe,Contract related,1,56.0,1.0,2021-02-23 15:30:14,1,82.0
ID3086,Greg,Contract related,1,95.0,1.0,2021-02-23 15:30:14,1,369.0
ID3087,Jim,Admin Support,0,,,2021-02-23 15:34:34,0,
ID3088,Greg,Streaming,1,13.0,3.0,2021-02-23 15:34:34,1,366.0
ID3089,Joe,Payment related,1,52.0,4.0,2021-02-23 15:47:31,1,299.0
ID3090,Joe,Technical Support,0,40.0,4.0,2021-02-23 15:47:31,1,352.0
ID3091,Greg,Admin Support,0,,,2021-02-23 16:40:48,0,
ID3092,Martha,Contract related,1,124.0,5.0,2021-02-23 16:40:48,1,403.0
ID3093,Greg,Payment related,1,99.0,4.0,2021-02-23 16:55:12,1,404.0
ID3094,Becky,Streaming,1,99.0,4.0,2021-02-23 16:55:12,1,398.0
ID3095,Diane,Payment related,1,86.0,4.0,2021-02-23 17:11:02,1,266.0
ID3096,Joe,Technical Support,1,118.0,2.0,2021-02-23 17:11:02,1,53.0
ID3097,Martha,Contract related,1,50.0,4.0,2021-02-23 17:24:00,1,383.0
ID3098,Martha,Admin Support,0,,,2021-02-23 17:24:00,0,
ID3099,Becky,Streaming,1,52.0,1.0,2021-02-23 17:29:46,1,214.0
ID3100,Diane,Technical Support,1,34.0,4.0,2021-02-23 17:29:46,1,286.0
ID3101,Greg,Payment related,1,37.0,3.0,2021-02-24 09:36:00,1,228.0
ID3102,Dan,Admin Support,1,75.0,4.0,2021-02-24 09:36:00,1,181.0
ID3103,Dan,Technical Support,1,85.0,2.0,2021-02-24 12:59:02,1,73.0
ID3104,Diane,Admin Support,1,25.0,3.0,2021-02-24 12:59:02,1,263.0
ID3105,Stewart,Admin Support,0,,,2021-02-24 13:00:29,0,
ID3106,Dan,Contract related,0,,,2021-02-24 13:00:29,0,
ID3107,Joe,Streaming,1,70.0,4.0,2021-02-24 13:17:46,1,48.0
ID3108,Diane,Technical Support,1,103.0,4.0,2021-02-24 13:17:46,1,206.0
ID3109,Stewart,Payment related,1,71.0,5.0,2021-02-24 13:35:02,1,417.0
ID3110,Becky,Technical Support,1,51.0,4.0,2021-02-24 13:35:02,1,71.0
ID3111,Jim,Payment related,1,103.0,5.0,2021-02-24 13:49:26,1,32.0
ID3112,Joe,Payment related,1,98.0,5.0,2021-02-24 13:49:26,1,175.0
ID3113,Greg,Payment related,1,65.0,2.0,2021-02-24 13:58:05,1,204.0
ID3114,Dan,Admin Support,1,104.0,4.0,2021-02-24 13:58:05,1,299.0
ID3115,Jim,Payment related,1,82.0,2.0,2021-02-24 14:24:00,1,286.0
ID3116,Martha,Payment related,1,26.0,4.0,2021-02-24 14:24:00,1,172.0
ID3117,Diane,Payment related,0,84.0,3.0,2021-02-24 14:34:05,1,216.0
ID3118,Greg,Technical Support,1,106.0,4.0,2021-02-24 14:34:05,1,343.0
ID3119,Joe,Admin Support,1,92.0,4.0,2021-02-24 14:41:17,1,102.0
ID3120,Joe,Admin Support,0,,,2021-02-24 14:41:17,0,
ID3121,Becky,Contract related,1,122.0,1.0,2021-02-24 15:17:17,1,181.0
ID3122,Becky,Contract related,1,92.0,4.0,2021-02-24 15:17:17,1,164.0
ID3123,Diane,Payment related,0,,,2021-02-24 15:21:36,0,
ID3124,Jim,Streaming,1,61.0,5.0,2021-02-24 15:21:36,1,265.0
ID3125,Martha,Technical Support,1,27.0,5.0,2021-02-24 15:28:48,1,116.0
ID3126,Becky,Technical Support,1,68.0,1.0,2021-02-24 15:28:48,1,108.0
ID3127,Diane,Technical Support,0,,,2021-02-24 15:41:46,0,
ID3128,Greg,Technical Support,1,59.0,4.0,2021-02-24 15:41:46,1,42.0
ID3129,Joe,Payment related,0,,,2021-02-24 16:07:41,0,
ID3130,Joe,Technical Support,1,110.0,4.0,2021-02-24 16:07:41,1,350.0
ID3131,Jim,Technical Support,1,23.0,4.0,2021-02-24 16:23:31,1,140.0
ID3132,Diane,Contract related,1,60.0,5.0,2021-02-24 16:23:31,1,369.0
ID3133,Stewart,Payment related,1,89.0,3.0,2021-02-24 16:37:55,1,147.0
ID3134,Martha,Admin Support,1,48.0,3.0,2021-02-24 16:37:55,1,246.0
ID3135,Joe,Admin Support,1,52.0,5.0,2021-02-24 16:42:14,1,295.0
ID3136,Jim,Payment related,1,49.0,1.0,2021-02-24 16:42:14,1,199.0
ID3137,Becky,Technical Support,1,33.0,2.0,2021-02-24 16:48:00,1,279.0
ID3138,Jim,Technical Support,1,108.0,4.0,2021-02-24 16:48:00,1,259.0
ID3139,Jim,Payment related,0,,,2021-02-24 17:13:55,0,
ID3140,Joe,Payment related,1,21.0,5.0,2021-02-24 17:13:55,1,296.0
ID3141,Martha,Contract related,1,23.0,5.0,2021-02-24 17:16:48,1,229.0
ID3142,Dan,Technical Support,0,,,2021-02-24 17:16:48,0,
ID3143,Becky,Contract related,1,73.0,5.0,2021-02-24 17:28:19,1,334.0
ID3144,Dan,Technical Support,0,,,2021-02-24 17:28:19,0,
ID3145,Stewart,Technical Support,1,22.0,3.0,2021-02-24 17:36:58,1,253.0
ID3146,Martha,Payment related,0,,,2021-02-24 17:36:58,0,
ID3147,Stewart,Admin Support,0,12.0,4.0,2021-02-24 17:42:43,1,343.0
ID3148,Joe,Streaming,1,111.0,3.0,2021-02-24 17:42:43,1,265.0
ID3149,Jim,Admin Support,1,97.0,5.0,2021-02-24 17:47:02,1,226.0
ID3150,Diane,Streaming,1,93.0,4.0,2021-02-24 17:47:02,1,331.0
ID3151,Becky,Streaming,1,24.0,3.0,2021-02-24 17:55:41,1,145.0
ID3152,Martha,Technical Support,1,84.0,1.0,2021-02-24 17:55:41,1,109.0
ID3153,Stewart,Contract related,1,17.0,4.0,2021-02-25 09:10:05,1,116.0
ID3154,Stewart,Technical Support,1,55.0,4.0,2021-02-25 09:10:05,1,243.0
ID3155,Greg,Payment related,1,118.0,3.0,2021-02-25 09:10:05,1,73.0
ID3156,Dan,Streaming,1,109.0,5.0,2021-02-25 09:10:05,1,177.0
ID3157,Stewart,Technical Support,1,33.0,4.0,2021-02-25 09:15:50,1,157.0
ID3158,Joe,Contract related,1,18.0,4.0,2021-02-25 09:15:50,1,359.0
ID3159,Stewart,Admin Support,1,99.0,2.0,2021-02-25 10:06:14,1,252.0
ID3160,Martha,Contract related,1,111.0,3.0,2021-02-25 10:06:14,1,149.0
ID3161,Diane,Admin Support,0,,,2021-02-25 10:19:12,0,
ID3162,Diane,Payment related,1,82.0,5.0,2021-02-25 10:19:12,1,407.0
ID3163,Becky,Admin Support,1,48.0,3.0,2021-02-25 10:20:38,1,340.0
ID3164,Joe,Technical Support,1,83.0,3.0,2021-02-25 10:20:38,1,293.0
ID3165,Dan,Technical Support,1,102.0,5.0,2021-02-25 10:46:34,1,132.0
ID3166,Joe,Admin Support,1,124.0,1.0,2021-02-25 10:46:34,1,83.0
ID3167,Martha,Streaming,0,,,2021-02-25 10:52:19,0,
ID3168,Joe,Streaming,1,82.0,3.0,2021-02-25 10:52:19,1,212.0
ID3169,Jim,Payment related,0,50.0,4.0,2021-02-25 11:09:36,1,253.0
ID3170,Martha,Payment related,1,27.0,3.0,2021-02-25 11:09:36,1,115.0
ID3171,Joe,Admin Support,1,96.0,4.0,2021-02-25 11:35:31,1,167.0
ID3172,Greg,Contract related,1,122.0,1.0,2021-02-25 11:35:31,1,235.0
ID3173,Diane,Technical Support,0,,,2021-02-25 11:42:43,0,
ID3174,Joe,Payment related,1,76.0,4.0,2021-02-25 11:42:43,1,110.0
